Transaction ID,Item,Quantity,Price Per Unit,Total Spent,Payment Method,Location
4759,3,3,3,3,0,1
5189,1,2,2,13,1,1
5537,3,4,2,2,2,1
4592,0,0,3,9,2,1
5713,4,1,5,2,0,0
4860,5,2,4,3,2,0
2241,1,3,2,15,2,0
3668,5,1,4,15,2,0
2091,7,3,1,13,0,1
1176,2,4,0,12,2,1
2834,5,1,4,15,0,0
3762,5,1,4,15,2,0
4914,4,1,5,2,2,1
6452,4,2,5,4,2,0
1819,2,1,0,6,2,0
3169,4,3,5,7,1,1
1590,6,2,4,3,2,1
2112,6,1,4,15,2,1
2768,6,4,4,7,1,1
1589,2,4,0,12,2,1
265,4,4,5,8,2,0
1276,2,4,0,12,0,0
3021,3,0,3,9,2,1
2016,3,0,3,9,1,0
865,0,2,3,16,2,1
2235,3,3,3,3,2,0
1990,4,4,5,8,1,1
513,2,2,0,9,0,0
845,3,3,1,13,2,1
760,7,2,1,11,0,1
6945,0,0,3,9,0,1
37,3,3,3,3,1,1
1037,2,4,0,9,2,1
4032,7,2,1,11,1,1
546,1,0,2,6,0,1
4756,0,3,3,3,0,1
5277,6,0,4,10,0,1
6051,5,1,4,15,2,1
2548,7,2,1,11,2,1
3346,4,1,5,2,2,1
4089,6,2,4,3,1,0
127,2,0,0,0,2,1
2509,7,4,1,14,0,0
959,7,2,1,11,2,1
3215,6,4,4,7,0,0
4068,6,4,4,7,1,1
293,2,1,0,6,0,0
3483,3,3,5,7,0,1
3114,3,3,3,3,2,1
6815,3,2,3,16,0,1
5991,1,4,2,2,1,1
485,2,4,0,12,2,0
2740,4,1,5,2,1,0
1732,4,2,5,4,0,0
4731,5,4,4,7,2,1
6240,1,4,2,2,0,0
6055,7,2,1,11,2,1
5406,0,4,3,4,0,1
713,3,1,3,13,2,0
3387,5,0,4,10,0,1
2954,3,2,3,16,0,0
1215,6,4,4,7,2,1
1676,3,1,3,13,0,0
5185,5,1,4,15,2,1
6295,2,0,0,0,1,0
5389,0,1,3,13,2,1
65,5,1,4,15,2,0
6110,1,3,3,15,2,1
2019,7,1,1,9,2,1
5375,2,1,0,6,1,1
4552,4,1,5,2,1,0
5857,3,3,3,3,2,1
1323,5,1,4,15,1,1
6523,7,4,1,14,1,0
2362,0,3,3,3,2,1
5892,2,4,0,12,1,0
5569,7,3,1,13,2,0
5782,7,0,1,1,2,0
1021,5,2,4,3,2,0
1981,6,3,4,5,1,1
3846,2,1,0,6,2,1
1016,7,4,1,14,2,1
2908,6,3,4,5,0,1
6743,6,0,4,10,2,1
727,5,3,4,5,0,1
2718,0,2,3,16,2,1
5240,4,3,5,7,0,1
4575,1,2,2,13,2,1
638,7,1,1,9,0,0
1900,6,0,4,10,1,0
5225,2,1,0,6,0,1
3171,6,4,4,7,0,0
6817,2,4,0,12,2,1
4735,3,1,3,13,2,0
80,3,3,4,5,1,0
2357,7,2,1,11,2,0
980,0,0,3,9,0,1
3787,6,0,4,10,1,1
3812,1,4,2,2,2,0
2213,7,1,1,9,2,0
2820,0,2,3,16,1,1
5994,0,4,3,4,1,1
277,3,3,3,3,2,1
6670,0,3,3,3,2,1
2860,6,3,4,5,2,0
5789,1,0,2,6,0,0
5112,6,3,4,5,2,1
5893,0,0,3,9,0,1
4040,6,1,4,15,1,1
4515,3,2,3,13,2,0
6952,0,2,3,13,1,1
5312,4,2,5,4,0,0
3482,6,1,4,15,2,1
819,4,0,5,12,2,1
1226,6,3,4,5,1,1
5764,4,2,5,4,2,1
5436,1,4,2,2,2,0
90,7,4,1,14,2,1
6879,3,0,3,9,0,1
1285,3,2,5,4,2,1
2212,4,0,5,13,1,0
5914,1,1,2,10,0,1
515,6,2,4,3,0,0
3790,4,0,5,12,1,1
5864,7,3,1,13,0,1
2087,3,4,0,12,2,0
763,5,2,4,3,2,0
4447,7,4,1,14,0,0
5792,4,0,5,13,2,0
1325,3,3,4,5,2,1
5777,3,2,3,16,2,1
1932,4,0,5,12,2,1
371,6,4,4,7,2,0
2573,7,3,1,13,0,0
2393,2,4,0,12,0,1
3690,1,3,2,15,0,0
144,4,4,5,8,2,1
1225,4,1,5,13,2,0
3444,5,2,4,13,1,0
5881,4,0,5,12,2,1
5030,6,0,4,10,2,1
3563,2,3,0,10,0,1
656,1,3,2,15,2,1
4320,4,2,5,4,2,1
5032,7,4,1,14,0,1
6689,7,1,1,9,0,0
6403,5,2,4,3,2,0
4639,3,2,3,16,0,1
520,0,3,3,3,2,1
6684,3,3,3,3,0,0
2977,1,4,2,2,2,0
1167,7,3,1,13,2,1
4173,3,2,3,16,0,1
2426,0,2,3,16,0,0
3172,0,1,3,13,2,1
2322,7,2,1,11,0,1
2003,6,3,4,5,1,1
1700,3,4,3,4,2,0
6848,4,2,5,4,0,0
718,0,1,3,13,1,1
1244,2,0,0,0,2,0
4934,4,4,5,8,1,0
443,1,1,2,10,2,1
1501,7,2,1,11,2,1
2278,2,4,0,12,2,1
6023,6,2,4,3,2,1
5843,0,4,3,4,2,0
1689,3,0,3,9,1,1
3705,3,1,3,13,2,0
5279,6,3,4,5,1,1
2454,3,1,3,13,1,0
6409,7,4,1,14,2,0
6967,1,4,2,2,2,1
4840,4,0,3,12,0,1
2818,0,3,3,3,2,0
296,6,0,4,10,2,1
6230,1,2,2,13,1,0
5381,1,4,2,2,1,1
3410,3,2,3,16,2,1
4832,3,2,3,16,1,1
6802,3,0,3,9,2,0
6114,2,3,0,10,2,1
2709,3,3,3,3,2,0
4277,3,4,3,4,0,0
2532,1,0,2,6,2,1
1036,3,3,3,3,1,1
1257,7,0,1,1,1,1
4410,7,4,1,14,2,1
3076,6,0,4,10,1,1
3098,3,0,3,9,0,1
2359,1,4,2,2,0,1
6054,4,4,5,8,1,0
2069,0,3,3,3,2,1
1489,0,3,3,3,1,1
2049,4,1,5,2,2,1
6536,6,2,4,3,1,1
1662,3,2,5,4,0,0
4912,5,2,4,3,0,0
5992,5,3,4,5,2,1
5587,6,0,4,10,1,1
2539,6,2,4,3,2,1
2214,4,0,5,12,1,0
2039,2,1,0,6,2,0
214,5,2,4,3,2,1
1479,0,4,3,4,2,1
3151,0,1,3,13,0,1
6081,0,0,3,9,1,1
1739,3,2,3,16,0,0
5858,0,4,3,4,1,1
1930,5,4,4,7,1,1
619,7,2,1,11,0,0
2482,1,0,2,6,2,1
704,3,0,3,9,2,1
6375,1,1,3,10,2,1
3211,4,2,5,13,1,1
401,2,1,0,6,0,1
2787,5,3,4,5,0,1
6496,5,2,4,3,2,0
2356,7,2,1,11,1,1
2824,2,1,0,6,2,0
1116,2,2,0,9,1,1
5816,2,2,0,9,2,1
4338,3,2,1,11,2,0
4123,2,1,0,6,1,1
5367,7,1,1,9,2,1
1102,4,0,5,12,0,1
3351,1,2,2,13,2,1
305,1,2,2,13,1,1
3912,5,2,4,3,2,1
6159,3,0,4,10,0,1
3141,3,4,3,4,2,1
5480,7,1,1,9,2,0
6679,0,4,3,4,2,0
921,3,0,3,9,1,1
6173,3,4,3,4,2,1
3570,3,3,3,3,1,1
4937,5,2,4,3,2,1
6021,1,1,2,10,0,1
2710,1,4,2,2,2,1
3527,3,1,3,13,0,1
2266,2,0,0,0,0,1
4754,7,0,1,1,2,1
1318,7,1,1,9,2,1
6387,4,1,5,2,1,1
1876,5,1,4,15,2,1
4362,5,2,4,3,2,1
465,3,3,3,3,2,1
1416,4,2,5,4,0,1
6992,7,0,1,1,2,1
4762,2,0,0,0,2,0
5104,6,2,4,3,2,1
1347,4,1,5,2,2,1
2662,2,2,0,9,0,1
782,3,2,3,16,2,1
1974,1,0,2,6,2,0
2305,3,1,3,13,2,1
3568,3,1,3,13,0,0
6527,5,4,4,7,2,1
1281,5,0,4,10,1,1
6374,1,1,2,10,2,1
233,1,4,2,2,2,1
3926,4,4,5,8,1,1
4304,4,1,5,2,2,0
123,0,0,3,9,1,1
4229,5,4,4,7,0,1
283,5,1,4,15,0,1
2262,3,2,3,16,1,0
5720,5,1,4,15,2,1
2168,4,4,5,8,2,1
143,7,4,1,14,2,1
5333,4,2,5,4,1,1
4218,3,1,3,13,2,0
1329,3,2,3,16,2,1
2971,5,3,4,5,0,1
5477,1,2,2,13,2,1
3630,3,4,3,4,2,0
2135,3,4,2,2,1,0
4721,6,4,4,7,2,1
3727,0,4,3,4,1,0
3532,6,2,4,3,0,1
3518,5,1,4,15,0,0
6834,1,2,2,13,1,1
2950,2,3,3,10,2,0
4606,2,3,0,10,1,1
5633,4,1,5,2,2,1
4817,0,4,3,4,0,1
3087,0,1,3,13,0,1
6328,2,4,0,12,2,1
4475,2,4,0,12,1,1
893,0,2,3,16,0,1
3524,6,0,4,10,2,1
6922,6,1,4,15,2,1
5423,0,3,3,3,2,1
5608,4,3,5,7,2,0
2307,5,2,4,3,0,1
5229,1,2,2,13,1,1
4101,7,0,1,1,2,0
600,3,2,3,16,1,1
2986,5,2,4,3,2,1
1344,5,0,4,10,2,1
6718,3,0,4,10,0,0
4736,5,3,4,5,1,1
4033,3,4,3,4,2,1
2544,4,1,5,2,2,0
1755,2,3,0,10,2,1
1411,7,3,1,13,1,0
3274,0,3,3,3,2,0
4964,3,3,3,3,2,1
6308,0,0,3,9,1,1
5142,5,0,4,10,2,0
4530,3,0,3,9,0,1
1017,6,4,4,7,0,1
361,1,3,2,15,1,1
2891,3,4,5,8,2,1
1980,1,0,2,6,2,1
1476,6,3,4,5,0,1
162,4,4,5,8,2,0
693,7,1,1,9,2,0
498,2,1,0,6,0,1
4791,6,2,4,3,2,0
829,4,3,5,7,1,1
4624,5,0,4,10,1,1
1576,1,0,2,6,2,1
3427,1,3,2,15,0,0
3951,3,1,3,13,2,1
2985,7,0,1,1,0,1
4519,4,1,5,2,1,1
6655,4,4,5,8,2,1
1083,7,3,1,13,0,0
1916,6,1,4,15,2,1
5368,0,3,3,3,1,1
1363,1,3,2,15,2,0
4037,4,3,5,7,2,0
2272,7,1,1,9,2,1
196,3,3,3,3,1,1
3013,3,2,3,16,0,1
5714,7,2,1,11,0,1
975,1,2,2,13,2,1
488,6,1,4,15,1,1
4437,7,2,1,11,2,1
4191,6,0,4,10,2,1
6074,3,4,3,4,0,1
840,0,4,3,4,0,0
1461,7,1,1,9,2,1
5940,6,3,4,5,1,0
1633,4,0,5,12,0,0
397,3,1,3,13,2,1
1880,1,0,2,13,2,1
2895,3,4,3,4,2,0
571,2,1,0,6,2,1
525,6,2,4,3,0,1
755,1,1,2,10,2,1
5469,5,4,4,7,0,0
5808,3,0,3,9,2,1
3160,0,1,3,13,2,1
2847,7,1,1,9,2,0
562,0,1,3,13,2,0
726,1,2,2,13,2,0
709,5,4,4,7,2,0
5393,2,1,0,6,0,1
3382,0,4,3,4,2,1
6792,1,0,2,6,0,1
1264,0,4,3,4,0,1
1391,6,3,4,5,2,1
6411,5,4,4,7,1,1
2178,3,1,1,9,2,1
2647,1,2,2,13,0,0
1929,7,2,1,11,2,0
4635,1,0,2,6,0,1
5152,7,1,1,9,2,1
6096,5,4,4,7,2,1
5070,4,2,5,4,2,1
5083,1,2,2,13,1,1
2097,4,3,5,7,2,1
5619,6,2,4,3,0,1
2216,4,3,5,7,2,0
2390,3,3,3,3,0,1
1935,5,4,4,7,1,1
707,6,0,4,10,1,1
5722,3,4,3,4,2,1
2521,7,3,1,13,0,1
1754,2,0,0,0,1,0
1666,3,0,2,6,2,0
5455,5,2,4,3,2,1
4267,4,4,5,8,2,0
545,1,4,2,2,0,1
6397,7,1,1,9,2,0
6318,3,2,3,16,1,1
622,4,2,5,4,2,0
6241,4,4,5,2,2,0
5775,5,3,4,5,2,1
1397,6,1,4,13,2,1
4435,1,4,2,2,2,0
529,3,0,3,9,2,1
2670,2,0,0,0,0,1
6333,1,4,2,2,0,0
6653,3,4,3,4,2,1
6273,3,2,3,16,0,1
4096,3,0,3,9,0,1
3924,3,4,3,4,1,1
6307,2,0,0,0,2,0
2150,7,4,1,14,1,1
6738,0,1,3,13,2,0
3156,7,3,1,13,2,0
6065,6,0,4,10,1,1
4927,0,0,3,9,0,1
872,5,4,4,7,2,1
4067,6,4,4,7,2,0
4294,0,2,3,16,1,1
6580,4,0,5,12,2,0
3026,1,2,2,13,2,0
304,6,0,4,10,0,1
4521,0,0,3,9,2,1
2693,4,3,5,7,0,0
2766,6,2,4,3,1,0
2956,7,0,1,1,2,1
118,0,1,3,13,2,1
3934,3,1,3,13,2,1
6299,6,3,4,5,2,1
6145,5,2,4,3,2,1
3323,4,2,5,4,2,0
3996,3,0,3,9,0,1
2743,5,2,4,3,2,1
104,6,4,4,7,2,0
729,6,1,4,15,0,1
6546,5,3,4,5,0,1
5726,4,1,5,2,2,1
2584,3,3,3,3,0,1
3459,4,0,5,12,2,1
4286,1,3,2,15,1,0
5620,2,1,0,6,0,1
3878,6,3,4,5,0,1
6646,7,0,1,1,2,0
1443,0,0,3,9,2,1
6585,5,0,4,10,2,1
6248,0,4,3,4,1,1
738,2,2,0,9,2,1
2851,3,1,3,13,2,0
2020,3,4,3,4,2,0
2990,5,3,4,5,0,0
5925,0,4,3,4,2,1
6216,0,2,3,16,2,0
3829,7,1,1,9,2,1
4354,1,1,2,10,2,1
5939,3,3,3,3,2,0
6164,6,2,4,3,2,1
7003,1,1,2,10,0,0
3778,5,4,4,7,0,0
4054,4,4,5,8,0,1
5454,4,1,5,2,2,1
5562,7,3,1,13,0,0
6781,0,0,3,9,0,0
2005,2,0,0,0,2,1
2645,7,2,1,11,2,1
6980,6,4,4,7,0,0
5945,2,1,0,6,2,1
1473,5,1,4,15,1,0
588,3,4,3,4,0,1
559,3,4,3,4,0,1
403,1,4,2,2,2,1
2306,5,2,4,3,0,1
3024,6,1,4,13,0,1
6771,3,2,3,9,2,1
3388,1,3,2,15,2,1
5269,2,2,3,9,2,1
4087,5,2,4,3,0,0
